X,Y,completeness,is_in_health_zone,amenity,speciality,addr_full,operator,water_source,changeset_id,opening_hours,operational_status,source,emergency,name,wheelchair,url,dispensing,operator_type
,,17,,,,,,,33979156,,open,C-osm.ha/COOPI,,Centre Hospitalier Family memorial,,,,
-72.57031932,18.83419179,13,,hospital,,,,,15830090,,,survey,,Clinique Exuline Laguèrre,,,,
-72.69907331,19.11210067,17,,hospital,,,,,25082385,,open,Bing with offset,,Clinique d'Eusculape Docteur Yfto Mayette,,,,
-72.53134598,18.23649982,13,,hospital,,,Patrick Hilaire,,15179753,,,,,PROFAMIL,,,,
-72.25220388,19.71961372,13,,hospital,,,,,15788339,,,survey,,CENTRE MEDICAL BETHESDA DE VAUDREUIL,,,,
-73.75041786,18.19352597,17,,hospital,,,MSPP-Dr Médical: Dr Marie Josette Calixte,,42631422,,,survey,,Hopital Immaculée Conception,,,,
-72.60805255,18.513872,10,,hospital,,,,,67211622,,,,,Asile de Sigueneau,,,,
-73.75042138,18.19389419,13,,pharmacy,,,,,42631422,,,survey,,Pharmacie Bethesda,,,,
-72.21876771,19.74925338,10,,hospital,,,,,4177495,,,,,"Dispensaire Solano SA, Labadie",,,,
-71.86011555,18.23653712,13,,hospital,,,MSPP / DSSE,,4177495,,,,,CENTRE DE SANTE DE THIOTTE,,,,
-73.75017135,18.19403475,10,,pharmacy,,,,,15830090,,,survey,,,,,,
-72.29346824,18.56406082,20,,pharmacy,,,,,16677898,Mo-Fr 08:30-20:00,,hot_iom_cosmha,,mini pharma,,,no,
-73.76148625,18.30090729,10,,hospital,,,,,14951637,,,,,Terre des Hommes,,,,
-73.39716833,18.27984893,10,,pharmacy,,,,,15830090,,,,,La Sagesse Pharmacie,,,,
-71.97165001,18.26467793,13,,hospital,,,MSPP / DSSE,,4177495,,,,,DISPENSAIRE DE MAPOU,,,,
-72.18193143,19.7251301,10,,hospital,,,,,16796419,,,,,CENTRE DE SANTE MADELINE,,,,
-73.39772456,18.2807121,10,,pharmacy,,,,,15830090,,,,,Pharmace Du Respect,,,,
-72.30068087,18.57783958,6,,hospital,,,,,6904939,,,,,,,,,
-73.72679506,18.26351402,13,,dentist,,,,,15830090,,,survey,,Ckinique Dental,,,,
-72.2417845,19.52607356,13,,hospital,,,SOEURS ST JOSEPH DE ST VALLIER,,16055200,,,,,Dispensaire Saint Joseph,,,,
-71.7324227,19.55242945,17,,clinic,,,,,18033612,,,surrvey,,Polyclinique La Paix,,,,private
-72.3107855,18.5544643,10,,hospital,,,,,16003059,,,,,Hopital la Trinite,,,,
-72.71482853,19.04906255,13,,hospital,,,,,3910148,,,2005 MSPP database with geocodes,,DP MAX FERDINAND,,,,
-72.33295094,18.55232566,13,,pharmacy,,,,,16677898,,,hot_iom_cosmha,,Delcarme,,,,
-72.3266765,18.54068512,20,,hospital,,,,,41628173,,open,CNIGS/OIM/FOCS,,HUMANITY FIRST MEDICAL CAMP,,,,private_for_profit
-72.02307777,19.6160569,20,,clinic,,,,,71270380,24/7,,survey,,Clinique Medicale Bethesda,,,,private
-72.28177247,18.55539226,10,,hospital,,,,,18758708,,,,,Centre de santé CDPS,,,,
-72.28411161,18.55583047,20,,doctors,,,,,41628173,,open,hot_cosmha_iom,,Clinique Saint Soleil,,,,private_for_profit
-73.10825352,19.80341456,13,,hospital,,,CARITAS,,4177495,,,,,DISPENSAIRE COMMUNAUTAIRE KA PHILIPPE,,,,
-72.36948272,18.52448885,13,,hospital,,,FONDATION MISSION PAR LA FOI HAITIENNE,,13215441,,,,,Centre de Santé au Bon Secours de la Fondation Mission par la Foi Haïtienne,,,,
-72.23878571,18.31636284,13,,hospital,,,,,16724243,,open,,,Dispensaire de Seguin,,,,
-72.15868925,19.69632368,17,,pharmacy,,,,,16225978,,,survey;gps;Bing,,Dernier Recours Phamacie Store,,,no,
-73.74591125,18.19822587,10,,hospital,,,,,42629590,,,,,Hopital de la Charité,,,,
-72.48332313,19.48660603,13,,hospital,,,SOEUR DE LA CHARITE D'OTTAWA,,6385826,,,,,SFA,,,,
-72.18393303,18.53947394,10,,hospital,,,,,6386171,,,,,Kay Lavi,,,,
-72.24861115,18.55416674,10,,hospital,,,,,44290638,,,,,Hôpital Argentin,,,,
,,17,,hospital,,,,,37634371,,,hot_cosmha_iom;paho,,"Dispensaire de l’Espérance, Terre Blanche",,,,community
-73.74490357,18.19393467,13,,pharmacy,,,,,15830090,,,survey,,Bonapharma,,,,
-72.3350118,18.53900304,10,,hospital,,,,,13071533,,,,,Cepoz Centre Espoir,,,,
-72.8646247,18.43372298,13,,pharmacy,,,,,71002482,,,,,Pharmacie Sundi,,,yes,
-72.11614816,19.4704158,13,,hospital,,,,,28592645,,,survey,,Centre de Santé Saint Joseph,,,,
-72.67466965,19.4418434,17,,dentist,,,,,33344944,24/7,,hot_cosmha_iom,,Clinique medico dentaire,,,,
-72.20834096,19.74483662,17,,pharmacy,,,,,15785147,,,Bing;sSurvey,,Lourdie Pharma,,,no,
-72.30719336,18.59142564,20,,pharmacy,,rue nerette,,,32543096,,open,IOM_DRR;hot_c-osmha_iom,,pharmacie des clients,,,,
,,20,,pharmacy,,,,,33979156,,open,C-osm.ha/COOPI,,Pharmacie Mayoula,,,,
-72.34440004,18.53869995,13,,hospital,,,,,55139213,,,,,Hôpital Français,,,,
-72.31634707,18.91386623,13,,hospital,,,,,15830090,,,survey,,Centre de Sante St-Guillaume,,,,
-72.24944372,18.66588796,17,,pharmacy,,,,,39105063,,,Survey-ARC,,Lorie Pharma,,,yes,
-72.39730334,18.51217617,10,,hospital,,,,,68352646,,,,,Centre de Santé,,,,
-72.63530807,19.43740317,10,,hospital,,,,,8439911,,,,,Hopital Eben-Ezer dejonc,,,,
-72.28619761,18.51112165,17,,pharmacy,,,,,34356827,Mo-Sa 08:00-20:00; Su 08:00-13:00,,,,Pharmax,,,yes,
-72.63400007,18.51099994,10,,hospital,,,,,6385826,,,,,CENTRE JEUNES DE LEOGANE,,,,
-72.68968332,19.45282562,20,,pharmacy,,,,,17612580,7:00-17:00,,hot_cosmha_iom,,phamacie nouvelle et produits cosmetiques,,,no,
-74.18621346,18.63589315,13,,hospital,,,,,15423644,,,hot_iom_cosmha,,Hopital Saint Charles,,,,
-71.89257003,19.15967895,10,,hospital,,,,,3935016,,,,,DISPENSAIRE DE OUANGOUMAN,,,,
-72.31599477,19.0373983,17,,hospital,,,Inter Aid,,4177495,,,Health Facility List provided by PAHO/WHO,,DP DE MEDOR,,,,
,,10,,hospital,,,,,63584099,,,,,Hôpital Alma Mater,,,,
-72.68558884,19.43657252,17,,dentist,,gonaives ave tou couleuvre,,,16677898,,,hot_cosmha_iom,,clinique dentaire,,,,
-71.7324201,19.5563262,17,,pharmacy,,,,,29273602,,,survey,,La Providence Pharma,,,no,
-72.68824641,19.44567837,20,,pharmacy,,,,,33344944,24/7,,hot_cosmha_iom,,pharmacie EPHRATA,,,no,
-72.34544342,18.53733865,24,,hospital,,,,,55139213,,open,CNIGS/GIS /DTM,,Hôpital Français d'Haïti,,,,private_for_profit
-72.73436842,19.25302242,17,,hospital,,,,,16724243,,open,"GPS,Mission Terrain, Bing sat",,Dispensaire,,,,
-72.22769737,18.57785299,17,,hospital,,,,,16677898,,open,hot_iom_cosmha,,Oge Rosette Laventure,,,,
-72.53620288,18.23651792,20,,pharmacy,,,,,16677898,24/7,,c-osm.ha,,St.Cyr,,,no,
-71.77992622,19.61621246,13,,hospital,,,MSPP,,15620398,,,,,DISPENSAIRE DE FERRIER,,,,
-73.37525066,19.80333342,13,,hospital,,,MSPP,,19115011,,,,,CENTRE DE SANTE MOLE ST NICOLAS,,,,
,,13,,hospital,,,,,22533595,,,Sahana Foundation,,PIERRE CLINIC PAYDEN HEALTH CENTER,,,,
-72.30779241,18.56450976,17,,dentist,,,,,16677898,Mo-Fr 08:30-20:00,,hot--cosmha_oim,,clinique medico dentain,,,,
-72.31547585,18.5368587,10,,pharmacy,,,,,69323576,,,,,IMEDIS Medical Supplies,,,,
,,6,,hospital,,,,,6386171,,,,,,,,,
-72.31215352,18.54375709,20,,dentist,,,,,75398098,,,hot_cosmha_iom,,Clinique dentaire de Marseille,,,,private_for_profit
-73.81269037,18.07618989,6,,doctors,,,,,29545322,,,,,,,,,
-72.10451273,18.83125503,13,,pharmacy,,,,,10904393,,,,,Pharmacie Force Divine,,,yes,
-72.27465707,18.60201584,13,,doctors,,,,,17607282,8:30-15:30,,,,Centre de Santé Familiale,,,,
-72.27397504,18.64485768,17,,pharmacy,,,,,46582340,,,Survey-ARC,,Vinou Pharma,,,yes,
-73.53134902,18.28243894,10,,hospital,,,,,4177495,,,,,World Vision BD,,,,
-72.62500881,18.50591045,13,,hospital,,,,,3905927,,,MINUSTAH GIS and UN Cartographic Section,,Help Hospital,,,,
-72.29561141,18.53825009,10,,doctors,,,,,17133509,,,survey,,,,,,
-72.32470005,18.55639993,13,,hospital,,,MSF,,11183329,,,,,Hospital Medicos Sem Fronteiras,,,,
-72.33392886,18.55360406,17,,pharmacy,,,,,16677898,,open,hot_iom_cosmha,,Louisia pharma,,,,
-72.69688321,19.8723791,10,,hospital,,,,,9350724,,,,,Chamoise,,,,
-72.26453098,18.56033649,6,,doctors,,,,,5954225,,,,,,,,,
-72.32156882,18.53562287,10,,pharmacy,,,,,47913648,,,,,Alpha Medical Supplies,,,,
-73.75130827,18.19554894,13,,dentist,,,,,15830090,,,survey,,Clinique Dentaire,,,,
-72.25951776,18.60155383,17,,dentist,,,,,16677898,,open,hot_iom_cosmha,,clinnic dentaire du bon berger,,,,
-72.77477263,19.24365732,13,,hospital,,,,,19602628,,closed,servey,,,,,,
-73.8065839,18.16039214,13,,hospital,,,MSSP,,42884253,,,,,Dispensaire Saint-Joseph,,,,
-72.21549215,19.73559298,17,,pharmacy,,,,,15785085,,,survey,,Ema Pharma-Lab,,,no,
-73.24657244,19.80477176,13,,hospital,,,CHILD CARE HAITI,,3910148,,,,,CENTRE DE SANTE DE MARE ROUGE,,,,
-72.33864963,18.52575477,10,,hospital,,,,,10186122,,,,,Centre de Santé Communautaire Triangle Uni-Santé,,,,
-72.5346228,18.23468966,13,,doctors,,,,,3905927,,,"1:12,500, Edition 2-DMA, Series E935. U.S. Defense Mapping Agency, 1987",,Clinic,,,,
-72.72065671,19.93138703,13,,hospital,,,ONG MISSIONNAIRE ETRANGER,,4177495,,,,,CENTRE DE SANTE MISSION CHRETIENNE,,,,
-72.47827512,19.28096685,10,,hospital,,,,,6397393,,,,,DISPENSAIRE DE COUPE A L'INDE,,,,
-72.57963203,18.38978128,13,,hospital,,,ASSOCIATION PAYSAN FOND OIES (APF),,6385826,,,,,DISPENSAIRE ST ANTOINE DE FOND D'OIE,,,,
-72.24151025,18.66790867,17,,dentist,,,,,60847083,24/7,,TU Munich research,,Clinique Dentaire,,,,
-73.74608534,18.19259893,13,,pharmacy,,,,,15830090,,,survey,,Pharmacie d'abeille et de premier soin,,,,
-72.52814032,18.82653023,10,,clinic,,,David Linkinhoker,,60229008,,,,,,,,,
-72.31501811,18.57888347,20,,pharmacy,,port-au-prince route nationale #1 drouillard,,,16677898,,closed,drr:iom,,Pharmacie du Souvenir,,,,
-73.86317483,18.20866042,6,,hospital,,,,,29545322,,,,,,,,,
-73.75057695,18.19394054,13,,pharmacy,,,,,42631422,,,survey,,Pharmacie Bethel,,,,
-72.23071486,18.5782161,13,,hospital,,,,,17378157,,,hot_iom_cosmha,,Centre Medico Social (sante pep),,,,
-72.32807687,18.57168676,10,,pharmacy,,,,,52099013,,,,,Saba Pharma,,,,
-72.39070796,18.53942649,6,,hospital,,,,,16005685,,,,,,,,,
-72.50932412,18.50836274,10,,hospital,,,,,11112005,,,,,Centre de Santé de Alphonse,,,,
-73.1887943,18.36304284,13,,hospital,,,,,15830090,,,survey,,Dispensaire Saint Joseph Pemerle,,,,
-72.25421998,18.66100005,17,,pharmacy,,,,,59753004,,,survey,,Phamacie de la grace,,,yes,
-71.74849802,19.18730897,10,,hospital,,,,,4177495,,,,,Dispensaire de Saltadère,,,,
-74.16700004,18.63299997,10,,hospital,,,,,43011376,,,,,Centre de santé Sainte Hélène (CSSH),,,,
-72.08604631,18.27819434,10,,hospital,,,,,3910148,,,,,Dispensaire Ricot,,,,
-73.77596255,18.26884282,13,,hospital,,,WORLD VISION,,42884253,,,,,Dispensaire World Vision de Cance,,,,
-72.34779245,18.53265325,13,,pharmacy,,,,,72748035,,,,,Pharmacie Francilia,,,yes,
-73.21888307,18.28088099,10,,hospital,,,,,4177495,,,,,Ste Hélène,,,,
-72.30752436,18.54145047,10,,hospital,,,,,15976286,,,,,Centre médico-populaire BAS FONDS PHILOMENE,,,,
-72.28999411,18.51604559,13,,hospital,,,,,18067933,,,Bing,,Lambert Santé,,,,
-72.69776264,19.66434529,10,,hospital,,,,,6392731,,,,,DISPENSAIRE RIVIERE MANCELLE,,,,
-72.34109103,18.53890413,13,,pharmacy,,,,,26409463,,,,,Corine Pharmacie,,,yes,
-72.67324582,19.46902767,20,,pharmacy,,,,,33344944,24/7,,hot_cosmha_iom,,Philo pharma,,,no,
-71.93564681,18.8306341,10,,hospital,,,,,50660660,,,,,Centre de Santé de Lascahobas,,,,
-72.31658511,18.53361717,13,,hospital,,,,,16346999,,,survey,,Hôpital du Canapé-Vert,,,,
-72.32170528,18.53484604,10,,clinic,,,,,54472986,,,,,Clinique ophtalmologiste,,,,
-73.11246987,18.92987717,13,,hospital,,,WOLD VISION,,4177495,,,,,CENTRE WORLD VISION DE GROS MANGLE,,,,
-72.11371506,18.83743484,13,,pharmacy,,,,,15830090,,,survey,,,,,Nerva pharma,
-72.37564501,19.52549965,10,,hospital,,,,,4177495,,,,,CSL,,,,
,,10,,hospital,,,,,15423644,,,hot_iom_cosmha,,,,,,
-72.92198047,19.88576894,13,,hospital,,,MSPP,,12386825,,,,,DISPENSAIRE POSTE METIER,,,,
-72.27395827,18.51282569,10,,pharmacy,,,,,68194607,,,,,Pharmacie Saint Charbel,,,,
-72.68027237,19.4382717,17,,hospital,,,,,33344944,,open,hot_cosmha_iom,,dispensaire de trou sable,,,,
-73.78333301,18.49999995,10,,hospital,,,,,12827252,,,,,ABRICOTS HOSPITAL MATERNITE DES ABRICOTS,,,,
-74.45392273,18.49002372,13,,hospital,,,MSPP,,44648663,,,,,CENTRE DE SANTE SAINT JEAN BAPTISTE,,,,
-72.27521447,18.58547516,20,,dentist,,,,,41628173,,open,CNIGS/OIM/FOCS,,Centre medico dentaire,,,,private_for_profit
-72.18074036,19.64387476,10,,hospital,,,,,16880923,,,,,DISPENSAIRE SAINTE BERNADETTE DE CADUSH,,,,
-72.31563578,18.55304809,17,,dentist,,,,,34456673,Mo-Fr 08:30-20:00,,hot_cosmha_iom,,centre de sante eau de vie,,,,
-72.69779323,19.11147982,13,,hospital,,,,,16724243,,open,,,Centre Medicale Lascierie,,,,
-72.53751892,18.23824242,17,,pharmacy,,,,,16677898,24/7,,iom_c-osm.ha,,echo pharma,,,,
-72.6757163,19.46507309,20,,pharmacy,,,,,33344944,24/7,,hot_cosmha_iom,,Pharmacie CMP,,,no,
-72.22713805,18.31467004,17,,hospital,,,Humanity First,,16724243,,open,,,Cloud Forest Medical Clinic,,,,
-72.06350201,19.52180298,10,,hospital,,,,,25840195,,,,,Dispensaire de Dupity,,,,
-72.66354896,20.01051454,10,,hospital,,,,,4177495,,,,,DISPENSAIRE AUX PLAINES,,,,
-72.18717397,19.73227827,13,,clinic,,,,,15785968,,,survey,,Sourire de la Vie Clinique,,,,
-72.22814086,18.58038936,17,,dentist,,,,,16677898,24/7,,hot_iom_cosmha,,Clinique Buco Dentaire,,,,
-73.8322228,18.17268948,13,,hospital,,,private,,42884253,,,,,Dispensaire de Maillard,,,,
-73.15903545,19.72711694,13,,hospital,,,CAM,,3910148,,,,,JOSHUA MEMORIAL CLINIC,,,,
-72.39531624,19.76027844,10,,hospital,,,,,4177495,,,,,Disp de Bas Limbé,,,,
-72.91825438,19.63385075,17,,hospital,,,MSPP,,4177495,,,2005 MSPP database with geocodes,,DP DE SOURCE CHAUDE,,,,
-72.58300005,18.91699997,10,,hospital,,,,,10120875,,,,,Hôpital Communautaire de Mirebalais (MARCH CITY-MED),,,,
-72.68971794,19.25635322,13,,hospital,,,,,4177495,,,2005 MSPP database with geocodes,,DP BEREE DE DROUIN,,,,
-72.70545907,19.70148877,10,,hospital,,,,,13828313,,,,,Pérou,,,,
,,6,,hospital,,,,,35347538,,,,,,,,,
-72.30910493,18.55082848,10,,dentist,,,,,16677898,,,,,clinique detaire,,,,
-72.22084416,19.73451674,17,,hospital,,,,,15830051,,,survey,,Centre de Sante Merlin Medical Relief Lasling Health Care,,,,ngo
-72.69623554,19.11108042,20,,hospital,,,Sama lunetterie,,16724243,,open,b ing with offset,,Ophtalmologique,,,,
-72.01789658,19.69118549,20,,clinic,,,,,15775237,Mo-Fr 08:00-14:00; Sa 08:00-12:00,,survey,,Centre de Santé Sainte Elizabethe,,,,private
-74.31568863,18.61502548,10,,hospital,,,,,4177495,,,,,Sidp. De Saint Victor de Abricots,,,,
-72.69794394,19.09785998,13,,doctors,,,,,71270380,08:00-16:00,,,,"FEBS, Fondation Esther Bouciccaut Stanislas",,,,
-72.22528003,18.57819699,13,,doctors,,,,,35443290,,,hot_iom_cosmha,,Clinipharma Ma sante,,,,
,,13,,hospital,,,,,17887712,,,survey,,Hôpital Universitaire de Mirebalais,,,,
-72.70044551,19.10680163,20,,pharmacy,,,,,26811987,08:00-05:00,,Bing with offset,,Phamacie de la delivrance,,,no,
-72.2919227,18.56572555,20,,pharmacy,,,,,16677898,Mo-Fr 08:30-20:00,,hot_iom_cosmha,,pharmacie christ revient,,,no,
-72.28179066,18.56566085,13,,pharmacy,,,,,16677898,,,hot_cosmha_iom,,,,,pharmacie,
-72.86470576,18.43361184,13,,hospital,,,,,16677898,,,CNIGS/OIM/FOCS,,Centre de diagnostic medical,,,,
-72.28566662,18.51325593,17,,hospital,,"27 Rue Darguin, Petion-Ville, Haiti",,,11665992,,,http://haiti.sahanafoundation.org/prod/hms/hospital,,Citymed Petion-Ville,,,,
-72.60786262,18.2583983,10,,hospital,,,,,4177495,,,,,DP DE LAVANNEAU,,,,
-73.09066192,18.44284174,13,,hospital,,,Jacky Badette,,14182974,,,,,FOSREF LAKAY MIRAGOANE,,,,
-71.99580121,19.47796982,17,,hospital,,,MSPP,,4177495,,,Health Facility List provided by PAHO/WHO,,DISPENSAIRE DE GROSSE ROCHE,,,,
-72.68333302,18.96666593,10,,hospital,,,,,3987677,,,,,RABOTEAU CLINIC SOCIAL MEDICAL CENTER,,,,
-72.02410455,19.61642243,20,,clinic,,,,,17302886,8:00-16:00,,survey,,Laboratoire d´Analyse Médinale,,,,private
-72.3442013,18.54506743,13,,hospital,,,,,55139213,,,,,Centre Maternité de la Grand Rue,,,,
-72.18333305,19.58333294,10,,hospital,,,,,3910148,,,,,GRANDE RIVIERE DU NORD HOSPITAL MENNONITE,,,,
-72.25368538,18.52177094,20,,hospital,,,,,41628173,,open,CNIGS/GIS/DTM,,Centre de sante de Ste Claire de Freres,,,,private_for_profit
-71.98228908,19.36956893,17,,hospital,,,MSPP,,4177495,,,Health Facility List provided by PAHO/WHO,,CENTRE DE SANTE DE MOMBIN CROCHU,,,,
-72.51711603,19.26316092,17,,pharmacy,,,,,19553707,,,hot_iom_cosmha,,Pharmacie Mobile,,,no,
-72.32513893,18.23164905,20,,pharmacy,,,,,16677898,24/7,,hot_c.osm-ha_iom,,grace divine pharmacie,,,no,
-72.02193364,19.35071317,10,,hospital,,,,,42884253,,,,,Dispensaire Saint Joseph,,,,
-72.313331,18.56291108,6,,hospital,,,,,6386171,,,,,,,,,
-72.30770004,18.53519992,10,,hospital,,,,,18194714,,,,,Hôpital MSF,,,,
-72.32854743,18.57605726,13,,pharmacy,,,,,29448862,,open,"cosmha_iom,drr:iom",,,,,,
-72.62365915,18.21599056,17,,hospital,,,mspp,,16677898,,,hot _c.osm-ha_iom,,dispensaire de la croix,,,,
-72.67288666,19.13636795,17,,hospital,,,,,16724243,,open,Bing With Offset,,Dispensaire du Docteur Durand,,,,
-73.94692588,18.13207916,10,,hospital,,,,,8943373,,,,,Dispensaire de Carpentier,,,,
-72.28139092,18.57230443,20,,pharmacy,,,,,33979156,,open,C-osm.ha/COOPI,,Yanyande Pharme,,,,
-72.0276019,19.62427284,10,,clinic,,,,,16527140,,,,,Esperance centre de sante,,,,
,,13,,hospital,,,MSPP,,30642163,,,,,Centre de Santé de Cerca-Carvajal,,,,
-72.32520665,18.57240719,17,,hospital,,cite soleil rt nle #1,,,41628173,,open,,,,,,,private_laic
-72.12612036,19.66999427,13,,pharmacy,,,,,16242681,,,survey,,Koudakoud,,,,
-72.53925314,18.82072836,13,,hospital,,,SADA,,4177495,,,,,SADA MATHEUX,,,,
-73.75245977,18.1916579,13,,doctors,,,,,15830090,,,survey,,Clinic City Med Cayes,,,,
-72.2825949,18.65406553,6,,pharmacy,,,,,36602995,,,,,,,,,
-72.30396557,19.1077539,13,,hospital,,,,,4177495,,,Health Facility List provided by PAHO/WHO,,DP DE PERODIN,,,,
,,6,,hospital,,,,,,,,,,Hôpital Universitaire de la Paix,,,,
-72.30185132,18.54371015,10,,hospital,,,,,9415267,,,,,Centre de sante exclusion evangelique mondiale,,,,
-72.33906881,18.53906817,20,,hospital,,,,,31283256,"24/7 open ""en cas d'urgence""",open,IOM_COSMHA,,Clinique Hopital le Messi,,,,
-73.3779125,18.31709836,10,,hospital,,,,,11030758,,,,,Dispensaire Men Ansanm,,,,
-72.29098217,18.51703139,10,,hospital,,,,,6386171,,,,,FOSREF- J. DE PETION-VILLE,,,,
-72.32680802,18.53756982,10,,pharmacy,,,,,57267263,,,,,Pharmacie de Bois Verna,,,,
-73.14931185,19.75467673,13,,hospital,,,EGLISE CATHOLIQUE,,4177495,,,,,DISPENSAIRE ST BERNADETTE LABELLEE,,,,
,,13,,hospital,,,CDS,,15978508,,,,,Centre médico-social PETIT PLACE CAZEAU,,,,
-71.96479404,19.01761214,13,,hospital,,,THOMONDE,,9463724,,,,,Centre de santé de Thomonde,,,,
-72.95455992,18.26344035,10,,hospital,,,,,4177495,,,,,DP DE BOUCAN BELIER,,,,
-72.61526711,18.50651604,13,,hospital,,,,,16677898,,open,hot_oim_cosmha,,,,,,
-72.28435661,18.56271544,17,,pharmacy,,,,,16677898,,,iom-c-osm.ha,,jeovah rafa,,,clinique et pharmacie,
-72.17281502,19.61148247,13,,hospital,,,EGLISE METHODISTE,,4177495,,,,,CLINIQUE METHODISTE LATANNERIE,,,,
-72.46273533,18.22670096,20,,pharmacy,,,,,16677898,24/7,,hot _c.osm-ha_iom,,gesner pharma,,,no,
-72.29091956,18.51549708,10,,doctors,,,,,12973152,,,,,MEDITEL SA,,,,
-72.13514197,19.20243705,10,,hospital,,,,,3987677,,,,,OSSENANDE,,,,
-72.21963826,19.73776699,17,,pharmacy,,,,,16218198,,,survey,,Nazareth Pharma,,,no,
-72.24556332,18.58153332,10,,hospital,,,,,6386171,,,,,DP DE BAS BOEN,,,,
-72.31223935,18.59500337,17,,hospital,,blanchard,,,17465075,,open,,,Partners in Development (PID),,,,
-73.61156283,18.39353084,13,,hospital,,,M. Wester Exy,,43604217,,,,,Hopital Lumière Bonne Fin,,,,
-72.26816311,18.65099189,13,,clinic,,,,,42383430,,,Survey-ARC,,,,,,private
-73.20918211,19.74862013,13,,hospital,,,CHILD CARE,,45864954,,,,,DISPENSAIRE DE DUPRE,,,,
-72.73300007,18.33299992,10,,hospital,,,,,3910148,,,,,CENTRE DE SANTE DE RABOTEAU,,,,
-72.32674993,18.53774693,6,,clinic,,,,,69209142,,,,,,,,,
-72.16984112,18.5645396,10,,clinic,,,,,73695718,,,,,Karen Polyclinique,,,,
,,13,,hospital,,,,,13796342,,,MINUSTAH GIS and UN Cartographic Section,,Midic Clinic,,,,
-72.62153208,19.35586385,10,,hospital,,,,,6385826,,,,,New Testament la Croix Perisse,,,,
-72.21644006,19.73835113,10,,pharmacy,,,,,17353479,,,survey,,,,,,
-72.69015011,19.44994266,20,,pharmacy,,,,,17612580,8:00-15:00,,hot_cosmha_iom,,cardino pharma,,,no,
-72.86410427,18.43369122,13,,clinic,,,,,26835739,,,survey,,Clinique Médicale Cedima,,,,
-72.32354268,18.55788655,13,,hospital,,,DELMAS 3 IMPASSE TILAS,,15928917,,,,,Centre de Santé Delmas #1,,,,
-71.83926397,19.08270164,13,,hospital,,,MSPP,,4177495,,,,,DISPENSAIRE DE THOMASSIQUE,,,,
-72.24100516,18.58261115,13,,pharmacy,,,,,15119248,,,hot_iom_cosmha,,M et L,,,,
-72.69698924,19.12057142,17,,hospital,,,,,60666578,,,survey,,Croix Rouge Haitienne,,,,non gouvernemental
-74.09939446,18.25475183,24,,hospital,general,,MSPP + MSF,,71500876,,,,yes,Centre de Santé Port-à-Piment (MSF),,,,
-72.61702705,19.14890544,13,,clinic,,,Etat,,65767988,,,,,Dispensaire CCS de Pont Sonde,,,,
,,17,,hospital,,,MSPP / DSSE,,42793850,,,tiles.mapbox.com/v4/digitalglobe.nal0g75k/{zoom},,CENTRE DE SANTE SAVANNE ZOMBIE,,,,
-72.69865237,19.10911704,10,,pharmacy,,,,,24374528,,,,,Pharmacie Christ du Peuple,,,,
-72.68000566,19.44334116,13,,pharmacy,,,,,33344944,,,hot_cosmha_iom,,phamicie crist Roi,,,,
-72.34776001,18.53042517,10,,hospital,,,,,10183924,,,,,Sant Sante Kay Pa' W,,,,
-72.60522793,18.51222512,10,,hospital,,,,,42713750,,,,,Sanatorium de Leogane,,,,
-72.61584303,19.61002117,17,,hospital,,,COMMUNAUTAIRE,,4177495,,,2005 MSPP database with geocodes,,CENTRE DE SANTE LABRANLE,,,,
-72.40614223,18.53244127,6,,hospital,,,,,6386171,,,,,,,,,
-72.29512233,18.46776449,13,,hospital,,,LOUIS ADRI,,11713772,,,,,CENTRE DE SANTE DE LA FRATERNITE,,,,
-72.39688324,18.22992489,20,,pharmacy,,,,,16677898,24/7,open,hot _c.osm-ha_iom,,Maranatha Pharmacie et drug store,,,,
-72.22595344,18.57561645,10,,dentist,,,,,7423294,,,,,newman medical centre clinique dentaire,,,,
-72.11954015,19.67207735,13,,clinic,,,,,15435609,,,gps,,Clinique Medicale RJP-CRAPS,,,,
-72.16204235,18.31276709,13,,hospital,,,,,3905927,,,http://haiti.sahanafoundation.org/prod/hms/hospital,,Hospital De La Communauté,,,,
,,13,,hospital,,,,,15899341,,,Health Facility List provided by PAHO/WHO,,DISPENSAIRE LA DELIVRANCE,,,,
-72.26498586,18.65224314,17,,pharmacy,,,,,42383430,,,Survey-ARC,,Rosy Pharma,,,no,
-72.30922194,18.55744884,20,,hospital,,,,,41628173,,open,CNIGS/GIS/DTM,,Complexe médical Jean Marie Ovide,,,,private_for_profit
-72.33338731,19.64391583,10,,hospital,,,,,15899341,,,,,Nativité,,,,
-73.90562346,18.11733933,10,,hospital,,,,,42884253,,,,,Carpentier,,,,
-72.96759798,19.72615403,13,,hospital,,,,,16677898,,open,,,Agent de Sante Mauviles Maurisier,,,,
-72.31006198,18.61261677,13,,hospital,,,FILLES DE LA CHARITE ST VINCENT DE PAUL,,6386171,,,,,CENTRE SANTE LUCELIA BONTEMPS,,,,
-71.72738761,19.55253456,17,,pharmacy,,,,,29069641,,,survey,,Maryimar Pharma,,,no,
-72.33224703,18.53986814,6,,pharmacy,,,,,57267263,,,,,,,,,
-72.69974403,19.10836737,17,,pharmacy,,,,,25294034,,open,bing with offset,,Pharmacie Dorvil 's,,,,
